,取引価格（総額）_log
13611,7.4509965536078795
13612,7.386705486119301
13613,7.416685938361434
13614,7.007569546819765
13615,7.183940806397403
13616,7.108269400721745
13617,7.044170029564908
13618,6.98907886927708
13619,7.0083389256978
13620,6.949823946624553
13621,6.952213171536541
13622,7.125269530899914
13623,7.166046660151364
13624,6.928287761440851
13625,7.001400247195267
13626,6.995508707240023
13627,7.116081502219639
13628,6.820394926986779
13629,7.120221797488941
13630,7.116468247426848
13631,7.219995698936474
13632,7.097774285377937
13633,7.22378292581707
13634,7.331005263507582
13635,7.240617201419441
13636,7.019541241781287
13637,7.208855455899755
13638,6.997228743296408
13639,7.157170890539105
13640,7.3485583676824895
13641,6.885176791911943
13642,7.255646893064473
13643,7.432530691267724
13644,7.315738803969396
13645,7.190509835397706
13646,7.22566165692179
13647,7.130425381335832
13648,7.514417851161336
13649,7.504272181719182
13650,7.078319055446149
13651,7.067528079342864
13652,7.103388260613322
13653,7.091625231844123
13654,6.767457764961981
13655,6.780244691330054
13656,7.197776502810476
13657,7.087224869715929
13658,7.0438564343669094
13659,7.35947547573375
13660,7.348139706509173
13661,7.1709385947139355
13662,7.269518638426614
13663,7.35397772692603
13664,6.567160516339619
13665,6.254854960831146
13666,7.198095097152358
13667,7.281327037663579
13668,7.330008823542412
13669,7.295017351991391
13670,6.849622801222533
13671,7.410427959570201
13672,7.3129163584876045
13673,7.435714634867106
13674,7.1042050290803616
13675,7.013945034956244
13676,6.507412985671759
13677,7.338718451666147
13678,7.1824246422445785
13679,7.159272812215381
13680,6.936087488913333
13681,6.988959376480213
13682,6.99814051564141
13683,6.991274657480208
13684,7.482616623351475
13685,7.493466546453049
13686,7.402021596764785
13687,7.362752187760514
13688,7.291394933676087
13689,7.174522065233969
13690,7.021526006225008
13691,7.1247899781901625
13692,7.160748077300589
13693,8.000189450421493
13694,8.028106476431775
13695,7.6331152230086445
13696,7.20524778865909
13697,7.25664629224974
13698,7.925753797395514
13699,7.182849679652725
13700,7.306399395373373
13701,7.499776184369751
13702,7.390092240097536
13703,7.259619434293814
13704,7.280684631779884
13705,7.742118538340116
13706,7.435266161918454
13707,6.823566529235619
13708,7.267944534696564
13709,7.200846392837748
13710,7.189250371221186
13711,7.19684045570869
13712,7.194127494001069
13713,7.510279930853174
13714,7.5162449274728464
13715,7.3594944105789954
13716,7.442873534404087
13717,7.5905055104749115
13718,7.715955380623723
13719,7.908360843884846
13720,7.024613135480736
13721,7.508929642849865
13722,7.177027834198044
13723,7.370738687617129
13724,7.503577730446611
13725,7.491188439349885
13726,7.421966754558571
13727,7.1397083062014195
13728,7.473474362356315
13729,7.811999615854519
13730,6.985029604728927
13731,7.0200973592194975
13732,7.62867725603453
13733,7.172270274049989
13734,7.478295646947713
13735,7.682232499409348
13736,7.307804329925957
13737,7.3095159983692515
13738,7.135285890199666
13739,7.244372548147073
13740,7.707460779132771
13741,7.628656700831428
13742,7.157634126942549
13743,7.94909148703974
13744,7.296570028862839
13745,7.033898932146044
13746,7.589566187273296
13747,7.056592511313855
13748,7.395355456757166
13749,7.426457618707706
13750,7.233851728651367
13751,7.213349963127665
13752,7.213349963127665
13753,7.942321270895378
13754,7.0865542207508865
13755,7.472904773931568
13756,7.622217276294558
13757,7.212569232977033
13758,7.530548374572038
13759,7.212569232977033
13760,7.990611818865888
13761,7.238624288846677
13762,7.533087596310196
13763,7.145628067605271
13764,7.145628067605271
13765,7.09461555987503
13766,7.6430089966902655
13767,7.43277294525254
13768,7.0623504030858
13769,7.19453209511073
13770,7.369584531335959
13771,7.3664631161363285
13772,7.59013935911338
13773,7.722489865019881
13774,7.248459580810899
13775,7.1659823697995195
13776,7.56594891571924
13777,7.8169967658251664
13778,6.958677845264774
13779,7.216222569829343
13780,6.910465760526346
13781,7.202954548645757
13782,7.163598642781031
13783,7.356409145774374
13784,6.925325137269522
13785,7.98555054568767
13786,6.8503014090814265
13787,7.720924423942377
13788,7.757105558376358
13789,7.75028560868244
13790,7.665942681899362
13791,7.883877323699477
13792,7.960948094368683
13793,7.783676202477189
13794,7.32418786594143
13795,7.608922461918807
13796,7.515667931765091
13797,7.054909652358657
13798,7.563793670114827
13799,7.67077457340501
13800,7.465365434700388
13801,7.690218063848507
13802,7.5621756975610035
13803,7.409342964224353
13804,7.557377086203169
13805,7.469468662263733
13806,7.516354983662038
13807,7.143568306533677
13808,7.140436956450954
13809,7.140436956450954
13810,7.717889136089497
13811,7.657147691987162
13812,7.318425541844478
13813,7.189334100639369
13814,6.9880653507205475
13815,6.975722397797431
13816,7.539832844104131
13817,7.432541263773225
13818,6.561448466648092
13819,7.369528814487607
13820,7.285890065756514
13821,7.13602456907477
13822,7.676698810389682
13823,6.833919778214671
13824,6.705445285130624
13825,7.724949541461148
13826,7.163327867718043
13827,7.580991310169438
13828,7.419116136722337
13829,7.310021606739645
13830,7.500185113539918
13831,7.604698043572295
13832,7.545422642168181
13833,7.264378400626769
13834,7.152044228024251
13835,7.676950308319647
13836,7.648742990031765
13837,7.306952163277495
13838,7.33176456496668
13839,7.299418217060842
13840,7.415281039958281
13841,7.33176456496668
13842,7.341724622070983
13843,7.523788176779733
13844,7.691537995926352
13845,7.644280817479001
13846,7.376023896841695
13847,7.66458885944243
13848,6.9959913741777155
13849,7.529737224715964
13850,7.200619155664753
13851,7.22748364275789
13852,7.134490076339447
13853,7.1032839057907395
13854,7.253868828319572
13855,7.627228587379953
13856,7.703905379286274
13857,7.078171620708361
13858,7.312501429055463
13859,7.253952446310742
13860,7.641656511321784
13861,6.905986362679868
13862,7.034841148550292
13863,6.95776817907525
13864,7.945480222103616
13865,7.517662375652307
13866,7.295097213775896
13867,7.52437928979953
13868,7.910066070267238
13869,7.679524344706735
13870,7.5766873636409064
13871,7.164999757111503
13872,7.640923635969032
13873,7.653750661546886
13874,7.464765569291005
13875,7.792873146333772
13876,7.612891610667555
13877,7.137899640449937
13878,7.284488455270439
13879,7.082487400384129
13880,7.079207741123514
13881,7.466959654687181
13882,6.925370110205974
13883,7.127828364541728
13884,6.995260395496776
13885,7.088845648505285
13886,7.1824915410517365
13887,7.551691687557023
13888,7.194491376313513
13889,6.9681574807781415
13890,7.098714180628451
13891,7.092577985911807
13892,6.961820024102064
13893,7.369134697046031
13894,7.223849111152098
13895,7.039185895459421
13896,7.446011868361866
13897,7.266371056477444
13898,7.3345700788961565
13899,7.325496043808423
13900,7.59626358450511
13901,7.863326712144499
13902,7.151700537641613
13903,7.12938823315087
13904,7.444047676856273
13905,7.573471118343408
13906,7.23513661010076
13907,7.229942519905296
13908,7.05544202826867
13909,7.281455891553511
13910,7.672085996829112
13911,7.09728494654839
13912,7.323170001855231
13913,7.685065577277969
13914,7.335708405164958
13915,7.215182665673087
13916,7.46321026769351
13917,7.020159487150866
13918,7.089853881938497
13919,7.356424063428069
13920,7.111223125559224
13921,7.523267785027001
13922,7.391475321304971
13923,7.533632842631212
13924,6.870633690194025
13925,7.559082062203126
13926,7.799135664602609
13927,8.015485825730515
13928,7.396167444191361
13929,7.9764542455639935
13930,7.9985489096673374
13931,7.872823474689389
13932,7.325742195698293
13933,7.283228790121326
13934,7.134701648101556
13935,7.1406328739850835
13936,7.1406328739850835
13937,7.616583116794642
13938,7.13432243360586
13939,7.363682681947219
13940,7.176191858551567
13941,7.431045254111658
13942,7.352170872060304
13943,7.196166053891423
13944,7.56934829730289
13945,7.437508252975472
13946,7.454668368217814
13947,7.73807651724684
13948,7.450513377917629
13949,7.228133714085945
13950,7.207241575606327
13951,7.265430815063142
13952,7.465488237921175
13953,7.53971356749687
13954,7.223126482928734
13955,7.320718527194043
13956,7.618293547051912
13957,7.215703645981993
13958,7.2057731197784936
13959,7.164036748116379
13960,7.501853952982892
13961,7.5854124611007485
13962,7.17956793623617
13963,7.17956793623617
13964,7.383274397913585
13965,6.907662429001633
13966,7.217688959849113
13967,7.565612651983691
13968,7.360367624196373
13969,7.545976061327676
13970,7.188955907764685
13971,7.172339677416015
13972,7.196001412724536
13973,7.283148575196391
13974,7.309737264331126
13975,7.024537132915982
13976,7.6270101024535135
13977,6.822836451490647
13978,7.397181235628259
13979,7.596347553992831
13980,7.32108972979258
13981,6.823396890742372
13982,7.244469979869579
13983,7.237152048148214
13984,7.193565749351988
13985,7.233112487057766
13986,7.179472382119333
13987,7.327126673381602
13988,7.582658834605276
13989,7.04655109356845
13990,7.292181552371642
13991,7.1033360351940775
13992,7.180866330831035
13993,7.173022860635932
13994,7.952058026062515
13995,7.715483087145222
13996,7.1898943838912635
13997,6.6751981575301755
13998,7.1916387970427476
13999,7.1916387970427476
14000,7.1916387970427476
14001,7.557128492895134
14002,7.869188983251337
14003,7.855096541540866
14004,7.451208345233722
14005,7.316335676592342
14006,7.516134283025992
14007,7.295133422448859
14008,7.210669400162686
14009,7.228866946756782
14010,7.110945870248544
14011,7.442381090651864
14012,7.030423091096865
14013,7.5250894824573775
14014,7.473033530888353
14015,7.578285444419388
14016,7.56242488686582
14017,7.089191529456794
14018,7.129603235836145
14019,6.856361298286979
14020,7.058513897425256
14021,7.22907049238242
14022,7.22907049238242
14023,7.67470085290028
14024,7.161389536197363
14025,7.164916732441388
14026,7.381983176753263
14027,7.534399813713362
14028,7.2047839030365814
14029,7.680175783933347
14030,7.738666656800783
14031,7.569128019903344
14032,7.758002422156222
14033,7.905426987555803
14034,7.193295428652485
14035,7.193295428652485
14036,7.497008952107857
14037,7.410091716663107
14038,6.908116293816564
14039,6.905405041687908
14040,7.2580537586073754
14041,7.5703372744154365
14042,7.521829259874489
14043,6.66011698484539
14044,6.9052599412371585
14045,6.66011698484539
14046,7.375149938189757
14047,7.131360923988942
14048,7.223737311978132
14049,6.983951311417372
14050,7.387816637429649
14051,6.458873346189259
14052,6.893482110293628
14053,7.190241314732687
14054,7.111300884420885
14055,7.243612743374149
14056,7.390895090670708
14057,7.249745262154074
14058,7.413120781359294
14059,7.3776651802941755
14060,6.921713507175913
14061,7.441653237957759
14062,7.3034020688899
14063,7.3288113785213165
14064,7.393834344170152
14065,7.406556501002779
14066,7.176223999833658
14067,7.176223999833658
14068,7.128639740455475
14069,7.152150599512078
14070,6.764541198939381
14071,6.872629897058178
14072,7.177065341521988
14073,7.036919108019293
14074,7.035047258923066
14075,6.921816590839241
14076,6.928701836285323
14077,7.078290017006535
14078,7.52571249132663
14079,7.654205521642753
14080,7.1549263016552835
14081,7.15629691535
14082,7.389762757650518
14083,6.578142693072397
14084,6.578142693072397
14085,6.850213037923259
14086,7.0586523330215485
14087,7.165765593879344
14088,7.175579227996453
14089,7.8621773333324665
14090,7.504665975862313
14091,7.362500558153638
14092,7.238045905491962
14093,7.183875229667295
14094,7.127595822393377
14095,7.11263263437464
14096,7.233924645139372
14097,6.916101034729701
14098,6.9761309510900436
14099,7.232689295057204
14100,6.913190225231914
14101,7.024946292165235
14102,7.137420728940888
14103,7.313286511447443
14104,7.436758383397298
14105,7.01974853255643
14106,7.425283855936752
14107,7.336376671149047
14108,7.017115357239525
14109,7.373292808303711
14110,7.382742148423129
14111,7.504072438874661
14112,7.35762350458611
14113,7.345186149740187
14114,7.169346077314341
14115,7.4070481654618545
14116,7.670033594627432
14117,7.159598820653648
14118,7.135479128301054
14119,7.091663010284997
14120,6.87434387191165
14121,7.382740655428171
14122,7.4819063255104385
14123,7.413237163371489
14124,6.8787296765346015
14125,6.696452602280606
14126,7.424171089595607
14127,7.209219961708191
14128,7.381246082536038
14129,6.811025503574586
14130,7.364589799308267
14131,6.887096674206882
14132,6.428545638867274
14133,6.476907564553842
14134,6.44362949964746
14135,6.448328419155421
14136,6.600080385311056
14137,7.30336031567037
14138,6.8920689243751845
14139,7.088611324953779
14140,7.081117561045292
14141,7.177147523034205
14142,7.054737035333867
14143,7.063869255669934
14144,6.79952590737269
14145,6.624023954130221
14146,7.323617427576789
14147,7.23826417537137
14148,7.087631899961384
14149,7.334050373640484
14150,7.190456232912426
14151,7.339175719271041
14152,7.316788305893721
14153,7.208483956875518
14154,7.154047185507988
14155,6.522596799710769
14156,6.493564988843818
14157,6.514180405185835
14158,7.204748882463294
14159,7.28263706186574
14160,7.415529109265043
14161,7.490519207156395
14162,7.477263545896585
14163,7.341580074705005
14164,6.818456891107309
14165,7.332665098381117
14166,7.3086441751800235
14167,6.979008137728732
14168,7.336264525371592
14169,6.9987717590501095
14170,7.374007771423248
14171,7.228099551271146
14172,7.53214330526525
14173,7.595684850028118
14174,7.451352642165844
14175,7.147291120324034
14176,7.146412886334527
14177,7.006062576632508
14178,6.745522370984083
14179,7.281319450439905
14180,7.173990435272633
14181,6.622506416460689
14182,6.864180176496471
14183,7.0154733616646485
14184,7.070531414459878
14185,7.000351888163408
14186,6.969164470848322
14187,7.400089139288586
14188,6.771467906840233
14189,7.3112924974528495
14190,7.035398509596468
14191,6.994927768432652
14192,7.022964161940742
14193,6.658880320779308
14194,7.50688018241838
14195,7.334609680754783
14196,7.422240322501621
14197,7.391071793013949
14198,7.666465245562357
14199,7.383528554440046
14200,7.431918377867164
14201,7.393883846849596
14202,7.687467699093925
14203,7.367941968041795
14204,7.175736260004177
14205,7.088160443269403
14206,7.205347351182986
14207,7.185578563705632
14208,7.064679800078118
14209,7.052277164011042
14210,7.197278445180669
14211,7.184319871973129
14212,7.345067780266995
14213,7.045599339051477
14214,7.253244773736197
14215,7.517575980107052
14216,7.435548816622173
14217,7.238567690397017
14218,7.223070074983912
14219,7.415521045868785
14220,7.213292112643374
14221,7.223593213579258
14222,6.964003443606145
14223,7.324733915565664
14224,7.247693065406611
14225,7.350745909021596
14226,7.183048826622965
14227,7.276810872355197
14228,7.405880996756829
14229,7.275289694823197
14230,7.374839688316254
14231,7.602423672571504
14232,7.570130352131191
14233,7.682921012240572
14234,7.574228507725274
14235,7.445620568021736
14236,7.58077003830737
14237,6.637153344865149
14238,6.548200651702687
14239,6.962814633290137
14240,6.412187528045286
14241,7.453952984353668
14242,6.931517317291821
14243,7.681164913744756
14244,7.593782166643855
14245,7.699392085822129
14246,7.6803082246199805
14247,7.819614501900763
14248,7.680791984384706
14249,7.660018856877285
14250,7.706297375534725
14251,7.620694479810866
14252,7.724663090582706
14253,7.397324641168722
14254,7.643463186921596
14255,7.6172789870223045
14256,7.661531934455797
14257,7.504477594262126
14258,7.552933611012125
14259,7.504477594262126
14260,7.587791845209458
14261,7.557709152034215
14262,7.192060990548058
14263,7.568843502250827
14264,6.96771816655287
14265,7.658610549676609
14266,7.488827856863381
14267,7.5116449114778785
14268,7.673105213238697
14269,7.695008260208615
14270,6.950893848087528
14271,7.1920376536911
14272,7.492454051614719
14273,7.242750826013928
14274,7.285074781342322
14275,7.602796012148229
14276,7.22976405198798
14277,7.3175470045749815
14278,7.16461333642039
14279,7.183003745870241
14280,7.215479449379429
14281,7.370529012920083
14282,7.258888285196919
14283,7.039677796651566
14284,7.1195332203773445
14285,7.1195332203773445
14286,7.341218379954231
14287,7.4112787820313
14288,7.219790506188196
14289,7.111965328437135
14290,7.0194987218022185
14291,7.118709202917307
14292,7.407850401011879
14293,7.3849033436271085
14294,7.244789572184229
14295,7.460357974182355
14296,7.46815098800412
14297,7.363089990513257
14298,7.444931666862985
14299,7.568420879437456
14300,7.514600486348418
14301,7.3196581204849425
14302,7.378874827443034
14303,7.232812610839773
14304,7.461506945821898
14305,7.488618721273423
14306,7.62944345385472
14307,7.27919391922615
14308,7.057670761524663
14309,7.481905434636729
14310,7.528355469931543
14311,7.501883707282269
14312,7.500902978816618
14313,7.479553081822323
14314,7.145930516154128
14315,7.177804448225546
14316,7.177804448225546
14317,7.141656298635272
14318,7.484431677780531
14319,7.191423526554903
14320,7.0584354073785125
14321,7.08159607911516
14322,7.574568915740733
14323,7.193038879890966
14324,7.307303663360757
14325,7.335026333137682
14326,7.554853934205867
14327,7.6290280147569485
14328,7.669355324171793
14329,7.347693401166532
14330,7.5459238623781575
14331,7.516805053306098
14332,6.718125553349269
14333,6.78301897706042
14334,6.605732326859001
14335,7.287225912177115
14336,7.482825673212881
14337,7.48037931215171
14338,7.079627710315666
14339,7.426008452620079
14340,7.353932882901985
14341,7.513684863518965
14342,7.515686136386919
14343,7.351039020872961
14344,7.1568744158574304
14345,7.235903181435661
14346,7.168251447060539
14347,7.168251447060539
14348,7.221245680907585
14349,7.076547552575319
14350,7.309260997661667
14351,7.477115179321374
14352,7.0430885658398585
14353,7.647263979167695
14354,7.602847447988384
14355,6.8914714863953765
14356,6.993761376553248
14357,7.080952541131997
14358,7.58177136414659
14359,7.504539547754443
14360,7.429552784992025
14361,7.37994021288337
14362,7.260271190697852
14363,7.342328485412701
14364,7.46051883694296
14365,7.077853803334824
14366,7.2595153247248065
14367,7.164273861644373
14368,7.577779984907662
14369,7.540451426035549
14370,7.631066517517926
14371,7.541442700262348
14372,7.281298069590572
14373,7.3142182384597465
14374,6.955589482075784
14375,7.293958983399613
14376,7.33972352885771
14377,7.391197704804574
14378,7.200785256305852
14379,6.998912188682646
14380,7.064076837232402
14381,7.164006210849351
14382,7.309884835995507
14383,7.414114651307862
14384,7.61200017214963
14385,7.5095152052969105
14386,6.842041511659741
14387,6.974180585729838
14388,7.020472115607858
14389,7.17292498092055
14390,7.014491869749227
14391,7.599613114342172
14392,7.24379976658272
14393,7.105433323941382
14394,7.176490045339777
14395,6.788746586613501
14396,6.591572890754594
14397,7.377547398792427
14398,7.490257614678502
14399,7.423555172986863
14400,7.647731314482248
14401,7.545933239927101
14402,7.13310445701883
14403,7.26616669018159
14404,7.26616669018159
14405,6.927531051529354
14406,7.724513723806437
14407,7.745982082778157
14408,7.697464373598341
14409,7.745982082778157
14410,7.052755893591538
14411,7.12047101051894
14412,7.339297812792876
14413,7.271614976685681
14414,6.90551237179371
14415,7.600375465216006
14416,7.580711374531074
14417,7.637786685402138
14418,7.5082421339505006
14419,7.436678232786012
14420,7.252417691826461
14421,7.57947332388466
14422,7.710472249033701
14423,7.710472249033701
14424,7.59693728054413
14425,7.562450473689051
14426,7.571884783038036
14427,7.610495328893976
14428,7.275313139078284
14429,7.321369307229334
14430,7.446497590139072
14431,7.410194510740415
14432,7.29367074946531
14433,7.286692391586588
14434,7.380545991808531
14435,7.36917689961388
14436,7.480030654074547
14437,7.166243854727036
14438,7.213575604697347
14439,7.438382123916838
14440,7.346803884586349
14441,7.612407264828842
14442,7.333184864427903
14443,7.579709902034758
14444,7.495090213131686
14445,7.632488452301825
14446,7.433754575952556
14447,7.519047298014803
14448,7.431412391889989
14449,7.53797824534598
14450,7.5810530628184845
14451,7.582978936680477
14452,7.580315451327354
14453,7.408220883256231
14454,7.783614903103844
14455,7.234871430339973
14456,7.236978981005878
14457,7.234871430339973
14458,7.2365834912329
14459,7.2332836825876585
14460,7.463242277863497
14461,7.356761120742747
14462,7.234871430339973
14463,7.2341867939678215
14464,7.234871430339973
14465,7.51855077043675
14466,7.292534649955323
14467,7.623781565527173
14468,7.72056222284017
14469,7.230688836279426
14470,7.169055946004963
14471,7.3384142251111175
14472,7.391127107073038
14473,7.118363083084009
14474,7.118791843070374
14475,7.320141350292213
14476,7.187986768911141
14477,7.315903268112266
14478,7.194624490168666
14479,7.286360300119833
14480,7.122570204680292
14481,7.351247285007642
14482,7.361540383597373
14483,7.164898392689133
14484,7.373743996630725
14485,7.258143701801045
14486,7.309196072331162
14487,7.261126516084058
14488,7.290695229716394
14489,6.82121864746562
14490,7.199834217267245
14491,7.120920732411656
14492,7.088235238541651
14493,6.755610839996834
14494,7.162811969383308
14495,7.047383991483171
14496,7.1021786006201255
14497,7.029988948786854
14498,7.306185920774609
14499,7.13845751860351
14500,6.808088443721527
14501,7.780950904741896
14502,7.67328098620324
14503,7.303704465101415
14504,7.526542887192026
14505,7.644682063184085
14506,7.273584130725844
14507,7.304466218359588
14508,7.27907165583584
14509,7.167674147372572
14510,7.363465686084332
14511,7.584233575145093
14512,6.9675649512523
14513,6.882376656021589
14514,7.2146946590302985
14515,7.303517567023313
14516,7.295669914388549
14517,7.138886517153902
14518,7.32403906677993
14519,7.563214294052846
14520,6.731434896100791
14521,7.508128173298408
14522,7.553686293627277
14523,7.235530476021562
14524,7.626489528145262
14525,7.47973821566793
14526,7.167506528049919
14527,7.359855616980068
14528,7.338359773486695
14529,7.248237242644053
14530,7.677447502458439
14531,7.698410258541291
14532,7.25728658282873
14533,7.350227351072009
14534,7.239187053146904
14535,7.588003741909282
14536,7.498157250586359
14537,6.931604767775688
14538,6.880078343219328
14539,7.012326967611632
14540,7.022762276445415
14541,7.0296343872704234
14542,7.141968909427112
14543,7.15369237742695
14544,6.932517786663335
14545,7.1639859247555675
14546,7.403301700448267
14547,7.3453199065452175
14548,7.269838513058804
14549,7.419374474839775
14550,7.375321870931762
14551,7.136506630356974
14552,6.953648415600231
14553,7.268424736320712
14554,7.136484672102525
14555,7.193340025260825
14556,7.500345038832226
14557,7.638256986343048
14558,7.503375668960381
14559,6.83447417876618
14560,6.996761190175429
14561,7.1777539590680455
14562,7.152026301340127
14563,7.028384164063547
14564,7.0729106403294555
14565,7.272588570367129
14566,7.240119450524028
14567,7.102860426453802
14568,7.445180953986645
14569,7.199108079403182
14570,7.286515029879982
14571,6.854927293204552
14572,7.362968619129609
14573,7.3413290374590465
14574,7.075994917881486
14575,7.302763642749226
14576,7.393742565982575
14577,7.247011846540036
14578,7.60010352786976
14579,7.315258808090124
14580,7.315258808090124
14581,7.0910591987250156
14582,7.27557672139014
14583,7.205526366288798
14584,7.173443987215067
14585,7.421808346499564
14586,7.331322281335719
14587,7.436257967616266
14588,7.289316519325526
14589,7.522922238689878
14590,7.339778931027469
14591,7.2959540448438425
14592,6.656450409238995
14593,6.921294635773975
14594,6.998400678548782
14595,7.4853497854052256
14596,6.481944724941237
14597,6.9994505916854255
14598,7.034253362348597
14599,7.525389752471968
14600,7.453241893651541
14601,6.840580497510817
14602,7.573192404839249
14603,6.562695022479812
14604,6.865403995516174
14605,7.36590622250327
14606,7.307483971174659
14607,6.889557468745638
14608,7.105571558680861
14609,7.269131128837995
14610,7.350223806723536
14611,7.313981423392897
14612,7.165262464790125
14613,7.397980953937352
14614,6.957788912420725
14615,6.857437369326286
14616,6.706456352248326
14617,6.664522284451527
14618,7.26285991422591
14619,7.26285991422591
14620,7.4713113842192955
14621,7.666862972738428
14622,7.483598809346568
14623,7.2698823393296745
14624,7.469347734069955
14625,6.693818645748381
14626,7.421401953242547
14627,7.16526198729516
14628,7.550219685981399
14629,7.438422429172276
14630,7.320254302515989
14631,7.63416679119693
14632,7.484191135345318
14633,7.573550651418064
14634,7.60528085310434
14635,6.788659414150097
14636,7.4175990134303476
14637,6.990753178645932
14638,7.500177094114826
14639,7.171398518596335
14640,7.7047787853766945
14641,7.0826389843304645
14642,7.0767799423223146
14643,6.724573286201719
14644,7.59342842994102
14645,7.561212616802296
14646,7.561212616802296
14647,7.400148559756353
14648,7.340482936285843
14649,6.210023455445229
14650,7.6603070537367
14651,7.62475455905581
14652,7.671725657415292
14653,6.915946337225687
14654,7.393464213032872
14655,7.402587773221247
14656,7.393464213032872
14657,7.67873593858922
14658,7.331940447119738
14659,7.023337173684854
14660,7.144815843807198
14661,7.042997012369142
14662,7.309348843292377
14663,7.448501573711688
14664,7.568400226176759
14665,7.682011219604414
14666,7.264402891863372
14667,7.440591688391319
14668,7.1287340336606295
14669,7.479700694233269
14670,7.253918189434035
14671,6.914433557922154
14672,6.986461716664597
14673,7.120727513200502
14674,7.249257339994288
14675,7.267313590460885
14676,7.101895124501826
14677,7.390456864404086
14678,6.662467868871583
14679,6.965303811480038
14680,6.8893655647207215
14681,6.880005066123285
14682,7.049844845644058
14683,6.931178866833398
14684,7.508508836956245
14685,7.445324509463921
14686,7.437554428732397
14687,6.945979757245055
14688,6.9346025524147334
14689,7.17254829683042
14690,6.9109890818592605
14691,7.616066058787144
14692,7.09533652205098
14693,7.099998221144162
14694,6.977096269848584
14695,7.329335251544493
14696,6.889646642837319
14697,7.085288064954454
14698,7.055525845944381
14699,6.793043904755461
14700,6.793212090612883
14701,6.79764353926785
14702,6.983440101730795
14703,7.128953169499149
14704,7.551161152098739
14705,7.1329049783491625
14706,7.09396741771651
14707,6.771025114114452
14708,7.067258096474154
14709,7.012351268386783
14710,6.856107325982925
14711,6.715615476515761
14712,6.967673377008654
14713,7.121092423176799
14714,7.08457534990207
14715,6.912765365149752
14716,6.8956330407179385
14717,7.032976953584226
14718,7.368741250332553
14719,6.880974132652759
14720,7.128650360122935
14721,6.983557422297572
14722,7.111104952700052
14723,7.236340418378037
14724,6.989745868928273
14725,6.986944311821982
14726,7.350769784142952
14727,6.804625663899639
14728,7.292249488889239
14729,7.284720243177352
14730,7.316582633983752
14731,7.244623642306777
14732,7.61698052060276
14733,7.084809757275873
14734,7.065969256516068
14735,6.772392727034056
14736,7.376471328781286
14737,7.390847553724442
14738,7.123400574175724
14739,7.283459179129886
14740,7.209214422017108
14741,7.472578812739314
14742,7.500633798033798
14743,7.121459615279419
14744,7.472876532282982
14745,7.471529338713318
14746,6.746860632479267
14747,6.572051986592837
14748,6.569365590424248
14749,6.570496680823842
14750,6.569365590424248
14751,6.873605065966011
14752,7.205890013415509
14753,6.936024778768592
14754,7.15652256414498
14755,7.280272679032741
14756,7.279780214138102
14757,6.940455137147674
14758,6.582040314625721
14759,6.741292231031181
14760,6.669138138036486
14761,6.557050296798752
14762,7.379315096933268
14763,6.861556651747862
14764,6.858719727380354
14765,6.766277416602155
14766,6.689196368997999
14767,7.101405542264019
14768,7.099060428015811
14769,7.318953425327704
14770,7.016027555255835
14771,7.074896222838327
14772,6.887596981367195
14773,6.9411417826306545
14774,7.063387062006081
14775,7.14584493589201
14776,7.47683063252781
14777,7.370563977507901
14778,7.0733555212269215
14779,7.365871691612604
14780,7.331601761533004
14781,7.305961405856774
14782,7.221764489037725
14783,7.290773875981655
14784,6.901930025454144
14785,6.9334784788390476
14786,7.029163780708821
14787,7.2807380132349415
14788,7.320585192327012
14789,7.376370023904185
14790,6.992266404998817
14791,7.314990271789319
14792,7.114170419075598
14793,7.00450504131662
14794,7.036202553078151
14795,6.862844015619802
14796,6.836511559945948
14797,6.9543773251469565
14798,6.8059627613989
14799,7.110643836138678
14800,7.122934315345494
14801,6.907797210985865
14802,6.628036776429993
14803,7.095884591240174
14804,6.917884788334055
14805,6.931559990424935
14806,7.120869191965007
14807,6.874251463725554
14808,7.352910394337856
14809,6.632153466431712
14810,6.611930306750316
14811,6.742176055056972
14812,6.689781502974767
14813,6.751321393223722
14814,7.317460379280732
14815,7.402268620218088
14816,7.3295395100587415
14817,7.511239384927402
14818,7.498007540170347
14819,7.51746232951283
14820,7.514855428102513
14821,7.600799675110184
14822,7.56347092107438
14823,7.279952192857677
14824,7.184896901659274
14825,7.28319895772773
14826,7.239044619382203
14827,7.523706001676877
14828,7.297707871258415
14829,7.594908709876222
14830,6.574409164644673
14831,6.659558253216312
14832,6.959550083587735
14833,6.777006988245306
14834,7.045903507049809
14835,7.266749129899628
14836,7.36272500947643
14837,7.714103027898424
14838,6.993032184750755
14839,7.075367542405176
14840,7.092746884207053
14841,7.010478643664816
14842,6.857259696239402
14843,7.0345205554226835
14844,7.137295350120745
14845,7.304188639107415
14846,7.193056115563543
14847,7.165510463639422
14848,7.195401924794114
14849,7.039043039899234
14850,7.018004032912854
14851,7.3926874260086946
14852,7.406254781751499
14853,7.345168949725212
14854,7.441845292364693
14855,7.434667537116119
14856,7.3387044864285675
14857,7.392815670038785
14858,7.447284322618096
14859,7.047779653171091
14860,7.121368527231645
14861,7.2705063209669225
14862,6.697484383232914
14863,7.363463095813266
14864,7.289326638043157
14865,7.149376840925512
14866,7.226430374816427
14867,7.33240730125533
14868,7.453320216987204
14869,7.545741413586046
14870,7.1484898205051355
